student_id,student_country,date_registered,has_purchased,has_onboarded
274415,AU,2022-05-19,NO,YES
274495,AU,2022-05-19,NO,YES
274526,AU,2022-05-20,NO,YES
274726,AU,2022-05-22,NO,YES
274785,AU,2022-05-23,NO,YES
274880,AU,2022-05-23,YES,YES
274895,AU,2022-05-24,NO,YES
274962,AU,2022-05-25,NO,NO
274980,AU,2022-05-25,NO,YES
274985,AU,2022-05-25,YES,YES
275243,AU,2022-05-28,NO,YES
275486,AU,2022-05-31,YES,NO
275496,AU,2022-05-31,NO,YES
275664,AU,2022-06-01,YES,YES
275682,AU,2022-06-01,YES,YES
275685,AU,2022-06-01,NO,NO
275843,AU,2022-06-02,NO,YES
276495,AU,2022-06-04,NO,YES
276510,AU,2022-06-04,YES,YES
276594,AU,2022-06-05,NO,NO
276598,AU,2022-06-05,YES,YES
276607,AU,2022-06-05,NO,NO
276624,AU,2022-06-05,NO,YES
276795,AU,2022-06-06,NO,YES
277010,AU,2022-06-08,NO,YES
277011,AU,2022-06-08,NO,YES
277047,AU,2022-06-08,NO,NO
277179,AU,2022-06-09,NO,YES
277202,AU,2022-06-09,NO,NO
277279,AU,2022-06-10,NO,NO
277369,AU,2022-06-11,NO,NO
277377,AU,2022-06-11,NO,YES
277392,AU,2022-06-11,NO,NO
277399,AU,2022-06-11,NO,YES
277571,AU,2022-06-13,NO,YES
277602,AU,2022-06-13,NO,NO
277727,AU,2022-06-14,NO,YES
277746,AU,2022-06-14,NO,YES
277776,AU,2022-06-14,NO,YES
277870,AU,2022-06-15,NO,NO
277970,AU,2022-06-16,NO,YES
278093,AU,2022-06-17,NO,NO
278095,AU,2022-06-17,NO,YES
278176,AU,2022-06-17,NO,NO
278210,AU,2022-06-17,NO,YES
278211,AU,2022-06-17,NO,NO
278215,AU,2022-06-17,YES,YES
278225,AU,2022-06-18,NO,NO
278395,AU,2022-06-19,NO,NO
278549,AU,2022-06-20,NO,NO
278614,AU,2022-06-20,NO,NO
278647,AU,2022-06-20,NO,YES
278751,AU,2022-06-21,NO,NO
278763,AU,2022-06-21,NO,NO
278835,AU,2022-06-21,NO,NO
279030,AU,2022-06-23,NO,NO
279110,AU,2022-06-24,NO,NO
279207,AU,2022-06-25,NO,NO
279268,AU,2022-06-26,NO,YES
279272,AU,2022-06-26,NO,NO
279278,AU,2022-06-26,NO,NO
279419,AU,2022-06-27,NO,YES
279425,AU,2022-06-27,NO,YES
279513,AU,2022-06-28,YES,YES
279524,AU,2022-06-28,NO,NO
279544,AU,2022-06-28,NO,NO
279837,AU,2022-06-30,NO,YES
279978,AU,2022-07-01,NO,YES
280036,AU,2022-07-02,NO,NO
280045,AU,2022-07-02,NO,YES
280053,AU,2022-07-02,YES,YES
280137,AU,2022-07-03,NO,NO
280138,AU,2022-07-03,NO,NO
280189,AU,2022-07-03,NO,YES
280237,AU,2022-07-04,NO,YES
280309,AU,2022-07-04,NO,NO
280325,AU,2022-07-04,NO,NO
280350,AU,2022-07-05,NO,NO
280402,AU,2022-07-05,NO,YES
280417,AU,2022-07-05,NO,NO
280480,AU,2022-07-06,NO,YES
280486,AU,2022-07-06,NO,YES
280585,AU,2022-07-06,NO,NO
280599,AU,2022-07-07,NO,YES
280836,AU,2022-07-08,NO,YES
280850,AU,2022-07-09,YES,YES
280879,AU,2022-07-09,NO,YES
280896,AU,2022-07-09,NO,YES
280963,AU,2022-07-10,NO,YES
280987,AU,2022-07-10,NO,NO
281115,AU,2022-07-11,NO,NO
281131,AU,2022-07-11,NO,NO
281235,AU,2022-07-12,NO,NO
281261,AU,2022-07-12,NO,NO
281267,AU,2022-07-12,NO,YES
281280,AU,2022-07-12,NO,YES
281323,AU,2022-07-12,NO,NO
281324,AU,2022-07-12,YES,YES
281339,AU,2022-07-13,NO,YES
281345,AU,2022-07-13,NO,NO
281439,AU,2022-07-13,NO,NO
281499,AU,2022-07-14,NO,NO
281528,AU,2022-07-14,YES,YES
281603,AU,2022-07-15,NO,NO
281629,AU,2022-07-15,NO,NO
281631,AU,2022-07-15,YES,YES
281821,AU,2022-07-17,NO,YES
281824,AU,2022-07-17,NO,YES
281826,AU,2022-07-17,NO,NO
281863,AU,2022-07-17,NO,NO
281913,AU,2022-07-18,NO,YES
281916,AU,2022-07-18,NO,NO
281933,AU,2022-07-18,NO,YES
281958,AU,2022-07-18,NO,NO
281964,AU,2022-07-18,NO,NO
282127,AU,2022-07-19,NO,YES
282319,AU,2022-07-22,NO,NO
282526,AU,2022-07-25,YES,YES
282670,AU,2022-07-26,NO,NO
282925,AU,2022-07-29,NO,YES
282950,AU,2022-07-29,YES,YES
283076,AU,2022-07-30,NO,NO
283219,AU,2022-07-31,NO,YES
283257,AU,2022-07-31,NO,NO
283318,AU,2022-08-01,YES,YES
283333,AU,2022-08-01,NO,NO
283560,AU,2022-08-02,NO,NO
283643,AU,2022-08-03,NO,NO
283796,AU,2022-08-04,NO,YES
283901,AU,2022-08-04,NO,NO
283937,AU,2022-08-05,NO,YES
283938,AU,2022-08-05,NO,YES
284045,AU,2022-08-05,NO,NO
284094,AU,2022-08-06,NO,YES
284097,AU,2022-08-06,NO,NO
284100,AU,2022-08-06,NO,NO
284253,AU,2022-08-07,NO,NO
284344,AU,2022-08-08,YES,YES
284389,AU,2022-08-08,NO,NO
284399,AU,2022-08-08,NO,NO
284466,AU,2022-08-08,NO,YES
284491,AU,2022-08-09,NO,NO
284675,AU,2022-08-10,NO,YES
284690,AU,2022-08-10,NO,NO
284807,AU,2022-08-11,NO,NO
284814,AU,2022-08-11,NO,NO
284861,AU,2022-08-11,NO,NO
285024,AU,2022-08-12,NO,YES
285048,AU,2022-08-12,NO,NO
285112,AU,2022-08-12,NO,NO
285116,AU,2022-08-12,NO,NO
285188,AU,2022-08-13,NO,NO
285220,AU,2022-08-13,NO,YES
285237,AU,2022-08-13,NO,YES
285242,AU,2022-08-13,NO,NO
285262,AU,2022-08-13,NO,NO
285310,AU,2022-08-13,NO,NO
285323,AU,2022-08-13,NO,YES
285335,AU,2022-08-14,NO,NO
285356,AU,2022-08-14,NO,YES
285374,AU,2022-08-14,NO,YES
285507,AU,2022-08-15,NO,NO
285541,AU,2022-08-15,NO,YES
285550,AU,2022-08-15,NO,YES
285637,AU,2022-08-15,NO,YES
285860,AU,2022-08-15,NO,NO
286385,AU,2022-08-16,NO,NO
286859,AU,2022-08-17,NO,NO
286961,AU,2022-08-17,NO,YES
286983,AU,2022-08-18,NO,YES
287077,AU,2022-08-18,NO,NO
287185,AU,2022-08-19,NO,NO
287311,AU,2022-08-19,NO,NO
287680,AU,2022-08-23,NO,NO
287744,AU,2022-08-23,NO,NO
287835,AU,2022-08-24,NO,NO
287858,AU,2022-08-24,NO,NO
287955,AU,2022-08-25,NO,NO
288026,AU,2022-08-25,NO,NO
288263,AU,2022-08-27,NO,NO
288286,AU,2022-08-27,NO,NO
288296,AU,2022-08-27,NO,NO
288442,AU,2022-08-28,YES,YES
288663,AU,2022-08-30,NO,YES
288805,AU,2022-08-31,NO,NO
288979,AU,2022-09-01,NO,NO
289010,AU,2022-09-01,NO,YES
289249,AU,2022-09-03,NO,NO
289423,AU,2022-09-04,NO,NO
289498,AU,2022-09-05,NO,NO
289601,AU,2022-09-06,YES,YES
289711,AU,2022-09-07,NO,YES
289973,AU,2022-09-09,NO,YES
289985,AU,2022-09-09,NO,YES
290019,AU,2022-09-09,NO,NO
290245,AU,2022-09-11,NO,YES
290367,AU,2022-09-12,NO,NO
290472,AU,2022-09-13,NO,NO
290699,AU,2022-09-14,NO,YES
290903,AU,2022-09-16,NO,NO
290919,AU,2022-09-16,NO,YES
290925,AU,2022-09-16,NO,YES
291125,AU,2022-09-18,NO,YES
291503,AU,2022-09-21,NO,YES
291695,AU,2022-09-22,YES,YES
291702,AU,2022-09-22,NO,YES
291773,AU,2022-09-23,NO,NO
291978,AU,2022-09-25,NO,YES
291990,AU,2022-09-25,NO,YES
292178,AU,2022-09-27,NO,YES
292403,AU,2022-09-28,NO,YES
292484,AU,2022-09-29,NO,YES
292763,AU,2022-09-30,NO,NO
292883,AU,2022-10-01,NO,YES
292930,AU,2022-10-02,NO,NO
293084,AU,2022-10-03,NO,YES
293322,AU,2022-10-05,NO,YES
293353,AU,2022-10-05,NO,NO
293483,AU,2022-10-06,NO,NO
293613,AU,2022-10-06,NO,NO
293632,AU,2022-10-07,NO,NO
293767,AU,2022-10-08,NO,NO
293783,AU,2022-10-08,NO,NO
293892,AU,2022-10-09,NO,YES
293962,AU,2022-10-09,YES,YES
293966,AU,2022-10-09,NO,NO
294009,AU,2022-10-10,NO,YES
294312,AU,2022-10-11,NO,NO
294375,AU,2022-10-12,NO,NO
294443,AU,2022-10-12,NO,YES
294681,AU,2022-10-14,NO,YES
294777,AU,2022-10-15,NO,NO
294989,AU,2022-10-17,NO,NO
295049,AU,2022-10-17,NO,NO
295108,AU,2022-10-18,NO,NO
295143,AU,2022-10-18,NO,NO
295208,AU,2022-10-18,NO,NO
295252,AU,2022-10-18,NO,NO
295391,AU,2022-10-20,NO,NO
282832,AW,2022-07-28,NO,NO
283527,AW,2022-08-02,NO,NO
283556,AW,2022-08-02,NO,YES
258857,AZ,2022-01-01,NO,YES
259132,AZ,2022-01-03,NO,YES
259145,AZ,2022-01-03,NO,YES
259453,AZ,2022-01-06,NO,NO
259630,AZ,2022-01-07,NO,YES
259653,AZ,2022-01-07,NO,NO
259797,AZ,2022-01-09,NO,NO
259961,AZ,2022-01-10,NO,YES
260021,AZ,2022-01-11,NO,YES
260487,AZ,2022-01-15,NO,YES
260640,AZ,2022-01-16,NO,YES
261326,AZ,2022-01-23,NO,YES
261847,AZ,2022-01-28,NO,NO
262096,AZ,2022-01-31,NO,YES
262103,AZ,2022-01-31,NO,NO
262216,AZ,2022-02-01,NO,NO
262829,AZ,2022-02-06,NO,YES
262830,AZ,2022-02-06,NO,YES
262910,AZ,2022-02-07,NO,NO
262932,AZ,2022-02-07,NO,YES
263379,AZ,2022-02-11,NO,YES
263568,AZ,2022-02-13,NO,YES
263829,AZ,2022-02-16,NO,YES
264230,AZ,2022-02-19,NO,YES
264567,AZ,2022-02-22,NO,NO
264724,AZ,2022-02-23,NO,NO
264740,AZ,2022-02-23,NO,NO
264842,AZ,2022-02-24,NO,NO
265202,AZ,2022-02-27,NO,YES
265471,AZ,2022-03-01,NO,YES
265483,AZ,2022-03-01,YES,YES
265738,AZ,2022-03-03,NO,NO
265795,AZ,2022-03-03,NO,NO
265860,AZ,2022-03-04,NO,YES
266073,AZ,2022-03-06,NO,NO
266074,AZ,2022-03-06,NO,YES
266086,AZ,2022-03-06,NO,YES
266167,AZ,2022-03-07,NO,NO
266256,AZ,2022-03-07,NO,YES
266351,AZ,2022-03-08,NO,YES
266365,AZ,2022-03-08,NO,NO
266447,AZ,2022-03-08,NO,YES
266504,AZ,2022-03-09,NO,NO
266904,AZ,2022-03-12,NO,YES
266992,AZ,2022-03-12,NO,NO
267363,AZ,2022-03-15,NO,YES
267544,AZ,2022-03-16,NO,YES
267746,AZ,2022-03-17,NO,NO
267755,AZ,2022-03-17,NO,YES
267865,AZ,2022-03-18,NO,NO
267896,AZ,2022-03-18,NO,YES
267954,AZ,2022-03-19,NO,YES
268014,AZ,2022-03-19,NO,YES
268339,AZ,2022-03-22,NO,YES
268390,AZ,2022-03-23,YES,YES
268502,AZ,2022-03-24,NO,YES
268697,AZ,2022-03-27,NO,YES
269188,AZ,2022-04-01,YES,YES
269307,AZ,2022-04-02,NO,NO
269343,AZ,2022-04-02,NO,NO
269367,AZ,2022-04-02,NO,YES
269462,AZ,2022-04-03,NO,NO
270084,AZ,2022-04-08,NO,NO
270189,AZ,2022-04-09,NO,YES
270196,AZ,2022-04-09,NO,NO
270305,AZ,2022-04-10,NO,YES
270721,AZ,2022-04-13,NO,NO
270803,AZ,2022-04-14,NO,YES
270815,AZ,2022-04-14,NO,YES
270915,AZ,2022-04-15,NO,YES
271441,AZ,2022-04-21,NO,YES
271562,AZ,2022-04-22,NO,YES
271590,AZ,2022-04-22,NO,YES
271598,AZ,2022-04-22,NO,YES
271726,AZ,2022-04-23,NO,YES
271887,AZ,2022-04-25,NO,NO
272002,AZ,2022-04-26,NO,YES
272019,AZ,2022-04-26,NO,YES
272050,AZ,2022-04-26,YES,YES
272060,AZ,2022-04-26,NO,YES
272225,AZ,2022-04-28,NO,YES
272611,AZ,2022-05-02,NO,NO
272679,AZ,2022-05-03,NO,YES
272882,AZ,2022-05-05,NO,YES
272883,AZ,2022-05-05,NO,NO
273122,AZ,2022-05-07,NO,NO
273174,AZ,2022-05-08,NO,NO
273232,AZ,2022-05-08,NO,YES
273571,AZ,2022-05-11,NO,NO
273776,AZ,2022-05-13,NO,NO
273799,AZ,2022-05-13,NO,NO
273954,AZ,2022-05-14,NO,NO
274104,AZ,2022-05-16,NO,NO
274118,AZ,2022-05-16,NO,YES
274706,AZ,2022-05-22,NO,YES
274762,AZ,2022-05-22,NO,YES
275186,AZ,2022-05-27,NO,YES
275194,AZ,2022-05-27,NO,NO
275195,AZ,2022-05-27,NO,YES
275196,AZ,2022-05-27,NO,YES
275199,AZ,2022-05-27,NO,NO
275701,AZ,2022-06-01,NO,YES
275834,AZ,2022-06-02,NO,YES
276099,AZ,2022-06-02,NO,NO
276350,AZ,2022-06-03,NO,YES
276365,AZ,2022-06-03,NO,NO
276442,AZ,2022-06-03,NO,YES
277018,AZ,2022-06-08,NO,YES
277035,AZ,2022-06-08,NO,YES
277650,AZ,2022-06-13,NO,YES
278039,AZ,2022-06-16,NO,YES
278190,AZ,2022-06-17,NO,YES
278396,AZ,2022-06-19,NO,NO
278401,AZ,2022-06-19,NO,YES
278652,AZ,2022-06-20,NO,NO
278774,AZ,2022-06-21,NO,YES
279029,AZ,2022-06-23,NO,NO
280012,AZ,2022-07-01,NO,YES
280079,AZ,2022-07-02,NO,NO
280093,AZ,2022-07-02,NO,YES
280274,AZ,2022-07-04,NO,YES
280353,AZ,2022-07-05,NO,NO
280459,AZ,2022-07-05,NO,YES
280536,AZ,2022-07-06,NO,NO
280564,AZ,2022-07-06,NO,YES
280571,AZ,2022-07-06,NO,NO
280760,AZ,2022-07-08,NO,NO
280985,AZ,2022-07-10,NO,NO
281140,AZ,2022-07-11,NO,NO
281352,AZ,2022-07-13,NO,YES
281369,AZ,2022-07-13,NO,NO
281460,AZ,2022-07-14,NO,NO
281479,AZ,2022-07-14,NO,YES
281483,AZ,2022-07-14,NO,NO
282450,AZ,2022-07-23,NO,NO
282471,AZ,2022-07-24,NO,YES
282658,AZ,2022-07-26,NO,NO
283048,AZ,2022-07-30,NO,YES
283358,AZ,2022-08-01,NO,NO
283359,AZ,2022-08-01,NO,NO
283441,AZ,2022-08-01,NO,YES
283696,AZ,2022-08-03,YES,YES
283741,AZ,2022-08-03,NO,NO
283921,AZ,2022-08-04,NO,YES
284142,AZ,2022-08-06,NO,NO
284235,AZ,2022-08-07,NO,NO
284248,AZ,2022-08-07,NO,YES
284361,AZ,2022-08-08,NO,YES
284374,AZ,2022-08-08,NO,NO
284385,AZ,2022-08-08,NO,YES
284984,AZ,2022-08-11,NO,NO
285018,AZ,2022-08-11,NO,NO
285200,AZ,2022-08-13,NO,NO
285244,AZ,2022-08-13,NO,YES
285315,AZ,2022-08-13,NO,NO
286767,AZ,2022-08-17,NO,NO
287359,AZ,2022-08-20,NO,NO
287634,AZ,2022-08-22,NO,NO
287660,AZ,2022-08-22,NO,YES
287749,AZ,2022-08-23,NO,YES
288009,AZ,2022-08-25,NO,NO
288010,AZ,2022-08-25,NO,YES
288014,AZ,2022-08-25,NO,YES
288517,AZ,2022-08-29,NO,YES
288528,AZ,2022-08-29,NO,NO
288894,AZ,2022-08-31,NO,NO
289078,AZ,2022-09-01,NO,YES
289212,AZ,2022-09-02,NO,YES
289372,AZ,2022-09-04,NO,YES
289464,AZ,2022-09-05,NO,YES
289612,AZ,2022-09-06,NO,YES
289806,AZ,2022-09-07,NO,NO
289900,AZ,2022-09-08,NO,YES
290255,AZ,2022-09-11,NO,NO
290279,AZ,2022-09-11,NO,NO
290344,AZ,2022-09-12,NO,YES
290942,AZ,2022-09-16,NO,YES
290948,AZ,2022-09-16,NO,NO
291166,AZ,2022-09-18,NO,YES
291251,AZ,2022-09-19,NO,NO
291397,AZ,2022-09-20,NO,YES
291588,AZ,2022-09-21,NO,YES
292204,AZ,2022-09-27,NO,YES
292663,AZ,2022-09-30,NO,YES
292664,AZ,2022-09-30,NO,NO
292807,AZ,2022-10-01,NO,NO
293596,AZ,2022-10-06,NO,YES
293727,AZ,2022-10-07,NO,YES
294243,AZ,2022-10-11,NO,YES
294424,AZ,2022-10-12,NO,YES
295033,AZ,2022-10-17,NO,YES
295101,AZ,2022-10-17,NO,YES
263109,BA,2022-02-08,NO,NO
264846,BA,2022-02-24,NO,YES
268731,BA,2022-03-27,NO,NO
275512,BA,2022-05-31,NO,NO
277059,BA,2022-06-08,NO,NO
282304,BA,2022-07-22,YES,YES
283999,BA,2022-08-05,NO,NO
284324,BA,2022-08-07,NO,YES
284401,BA,2022-08-08,NO,NO
287507,BA,2022-08-21,NO,YES
290345,BA,2022-09-12,NO,NO
293888,BA,2022-10-09,NO,YES
259252,BB,2022-01-04,NO,NO
262410,BB,2022-02-03,NO,YES
266661,BB,2022-03-10,NO,NO
267411,BB,2022-03-15,NO,NO
268520,BB,2022-03-24,NO,NO
272854,BB,2022-05-04,NO,YES
290498,BB,2022-09-13,NO,NO
258804,BD,2022-01-01,NO,YES
258805,BD,2022-01-01,NO,NO
258823,BD,2022-01-01,NO,NO
259107,BD,2022-01-03,NO,NO
259223,BD,2022-01-04,NO,YES
259239,BD,2022-01-04,NO,YES
259328,BD,2022-01-05,NO,YES
259388,BD,2022-01-05,NO,YES
259483,BD,2022-01-06,YES,YES
259573,BD,2022-01-07,NO,YES
259759,BD,2022-01-09,NO,YES
259798,BD,2022-01-09,NO,NO
259824,BD,2022-01-09,NO,NO
259895,BD,2022-01-10,NO,NO
259900,BD,2022-01-10,NO,YES
259937,BD,2022-01-10,NO,NO
260146,BD,2022-01-12,NO,NO
260169,BD,2022-01-12,NO,YES
260240,BD,2022-01-13,NO,NO
260403,BD,2022-01-14,NO,YES
260495,BD,2022-01-15,NO,YES
260506,BD,2022-01-15,NO,NO
260576,BD,2022-01-15,NO,NO
260583,BD,2022-01-15,NO,YES
260654,BD,2022-01-16,NO,NO
260698,BD,2022-01-16,YES,YES
260761,BD,2022-01-17,NO,YES
260797,BD,2022-01-17,NO,NO
260798,BD,2022-01-17,NO,YES
260895,BD,2022-01-18,NO,YES
260999,BD,2022-01-20,NO,YES
261253,BD,2022-01-22,NO,YES
261349,BD,2022-01-23,YES,YES
261485,BD,2022-01-24,NO,NO
261799,BD,2022-01-28,NO,YES
262005,BD,2022-01-30,NO,YES
262018,BD,2022-01-30,NO,NO
262052,BD,2022-01-30,NO,NO
262054,BD,2022-01-30,NO,YES
262147,BD,2022-01-31,NO,NO
262222,BD,2022-02-01,NO,YES
262314,BD,2022-02-02,NO,YES
262475,BD,2022-02-03,NO,NO
262553,BD,2022-02-03,NO,YES
262558,BD,2022-02-03,NO,YES
262566,BD,2022-02-03,NO,YES
262582,BD,2022-02-03,NO,YES
262593,BD,2022-02-04,NO,YES
262683,BD,2022-02-04,NO,YES
262750,BD,2022-02-05,YES,YES
262799,BD,2022-02-06,NO,YES
262805,BD,2022-02-06,NO,YES
262818,BD,2022-02-06,NO,YES
262832,BD,2022-02-06,NO,YES
262863,BD,2022-02-06,NO,NO
262952,BD,2022-02-07,NO,NO
262979,BD,2022-02-07,NO,YES
263478,BD,2022-02-13,NO,NO
263547,BD,2022-02-13,NO,NO
263548,BD,2022-02-13,NO,NO
263765,BD,2022-02-15,NO,YES
263856,BD,2022-02-16,NO,NO
264034,BD,2022-02-17,NO,NO
264104,BD,2022-02-18,NO,YES
264108,BD,2022-02-18,NO,YES
264175,BD,2022-02-18,NO,NO
264182,BD,2022-02-19,NO,NO
264451,BD,2022-02-21,NO,YES
264496,BD,2022-02-21,NO,NO
264553,BD,2022-02-22,NO,NO
264561,BD,2022-02-22,NO,NO
264715,BD,2022-02-23,NO,NO
264844,BD,2022-02-24,NO,NO
264862,BD,2022-02-24,NO,YES
264946,BD,2022-02-25,NO,YES
264970,BD,2022-02-25,NO,YES
265069,BD,2022-02-26,NO,YES
265082,BD,2022-02-26,NO,YES
265120,BD,2022-02-26,NO,NO
265134,BD,2022-02-26,NO,YES
265193,BD,2022-02-27,NO,NO
265321,BD,2022-02-28,NO,NO
265356,BD,2022-02-28,NO,YES
265458,BD,2022-03-01,NO,NO
265631,BD,2022-03-02,NO,YES
265669,BD,2022-03-02,NO,YES
265678,BD,2022-03-02,NO,NO
265748,BD,2022-03-03,NO,NO
265801,BD,2022-03-03,NO,NO
265934,BD,2022-03-05,NO,NO
265979,BD,2022-03-05,NO,NO
266026,BD,2022-03-06,NO,NO
266197,BD,2022-03-07,NO,YES
266257,BD,2022-03-07,NO,NO
266267,BD,2022-03-07,NO,YES
266330,BD,2022-03-08,NO,NO
266415,BD,2022-03-08,NO,YES
266464,BD,2022-03-08,NO,NO
266660,BD,2022-03-10,NO,YES
266671,BD,2022-03-10,NO,NO
266677,BD,2022-03-10,NO,NO
266689,BD,2022-03-10,NO,YES
266853,BD,2022-03-11,NO,YES
267105,BD,2022-03-13,NO,YES
267118,BD,2022-03-13,NO,YES
267159,BD,2022-03-13,NO,NO
267191,BD,2022-03-14,NO,NO
267460,BD,2022-03-15,NO,NO
267524,BD,2022-03-16,NO,YES
267822,BD,2022-03-18,NO,YES
267986,BD,2022-03-19,NO,YES
268311,BD,2022-03-22,NO,YES
268359,BD,2022-03-23,NO,YES
268425,BD,2022-03-23,NO,NO
268436,BD,2022-03-24,NO,YES
268541,BD,2022-03-25,NO,YES
268571,BD,2022-03-25,NO,NO
268620,BD,2022-03-26,NO,YES
269006,BD,2022-03-30,NO,YES
269015,BD,2022-03-30,NO,NO
269142,BD,2022-03-31,NO,YES
269153,BD,2022-03-31,NO,YES
269251,BD,2022-04-01,NO,YES
269278,BD,2022-04-01,NO,YES
269281,BD,2022-04-01,NO,NO
269431,BD,2022-04-03,NO,NO
269517,BD,2022-04-03,NO,YES
269620,BD,2022-04-04,NO,YES
269641,BD,2022-04-04,NO,NO
270119,BD,2022-04-08,NO,NO
270205,BD,2022-04-09,NO,YES
270249,BD,2022-04-09,NO,YES
270276,BD,2022-04-10,NO,YES
270388,BD,2022-04-11,NO,YES
270465,BD,2022-04-11,NO,NO
270530,BD,2022-04-12,NO,YES
270804,BD,2022-04-14,NO,NO
270831,BD,2022-04-14,NO,NO
271260,BD,2022-04-19,NO,NO
271380,BD,2022-04-20,NO,NO
271444,BD,2022-04-21,NO,YES
271506,BD,2022-04-21,NO,NO
271527,BD,2022-04-21,NO,YES
271592,BD,2022-04-22,NO,NO
271602,BD,2022-04-22,NO,YES
271603,BD,2022-04-22,NO,YES
271661,BD,2022-04-23,NO,NO
271695,BD,2022-04-23,NO,NO
271748,BD,2022-04-24,NO,NO
271933,BD,2022-04-25,NO,YES
271943,BD,2022-04-25,NO,YES
271971,BD,2022-04-26,NO,YES
272133,BD,2022-04-27,NO,NO
272158,BD,2022-04-27,NO,NO
272264,BD,2022-04-28,NO,NO
272290,BD,2022-04-28,NO,NO
272380,BD,2022-04-29,NO,NO
272449,BD,2022-04-30,NO,YES
272822,BD,2022-05-04,NO,YES
272990,BD,2022-05-06,NO,NO
273067,BD,2022-05-07,NO,NO
273073,BD,2022-05-07,NO,YES
273107,BD,2022-05-07,NO,NO
273109,BD,2022-05-07,NO,NO
273438,BD,2022-05-10,NO,NO
273449,BD,2022-05-10,NO,YES
273507,BD,2022-05-11,NO,NO
273587,BD,2022-05-11,NO,YES
273658,BD,2022-05-12,NO,NO
273682,BD,2022-05-12,NO,YES
273721,BD,2022-05-12,NO,YES
273822,BD,2022-05-13,NO,NO
273842,BD,2022-05-13,NO,NO
273991,BD,2022-05-15,NO,YES
273996,BD,2022-05-15,NO,YES
274051,BD,2022-05-15,NO,NO
274053,BD,2022-05-15,NO,YES
274081,BD,2022-05-16,NO,YES
274243,BD,2022-05-17,NO,NO
274246,BD,2022-05-17,NO,NO
274287,BD,2022-05-18,NO,NO
274327,BD,2022-05-18,NO,YES
274329,BD,2022-05-18,NO,NO
274492,BD,2022-05-19,NO,NO
274595,BD,2022-05-20,NO,NO
274614,BD,2022-05-21,NO,YES
274901,BD,2022-05-24,YES,YES
274918,BD,2022-05-24,NO,NO
274976,BD,2022-05-25,NO,YES
275077,BD,2022-05-26,NO,NO
275110,BD,2022-05-26,NO,YES
275185,BD,2022-05-27,NO,YES
275197,BD,2022-05-27,NO,NO
275368,BD,2022-05-29,NO,YES
275452,BD,2022-05-30,NO,YES
275456,BD,2022-05-30,NO,YES
275717,BD,2022-06-01,NO,NO
275756,BD,2022-06-01,NO,NO
275792,BD,2022-06-01,NO,NO
276308,BD,2022-06-03,NO,NO
276780,BD,2022-06-06,NO,YES
276899,BD,2022-06-07,NO,YES
277210,BD,2022-06-09,NO,YES
277589,BD,2022-06-13,NO,YES
277644,BD,2022-06-13,NO,NO
277684,BD,2022-06-13,NO,NO
277720,BD,2022-06-14,NO,NO
277875,BD,2022-06-15,NO,YES
277887,BD,2022-06-15,NO,YES
278044,BD,2022-06-16,NO,YES
278113,BD,2022-06-17,NO,YES
278149,BD,2022-06-17,NO,NO
278161,BD,2022-06-17,NO,YES
278187,BD,2022-06-17,NO,YES
278341,BD,2022-06-18,NO,YES
278402,BD,2022-06-19,NO,NO
278414,BD,2022-06-19,NO,YES
278437,BD,2022-06-19,NO,NO
278552,BD,2022-06-20,NO,NO
278968,BD,2022-06-23,NO,YES
279294,BD,2022-06-26,NO,YES
279405,BD,2022-06-27,NO,NO
279995,BD,2022-07-01,NO,YES
280076,BD,2022-07-02,NO,YES
280163,BD,2022-07-03,NO,NO
280210,BD,2022-07-03,NO,NO
280253,BD,2022-07-04,NO,YES
280284,BD,2022-07-04,NO,YES
280332,BD,2022-07-04,NO,YES
280389,BD,2022-07-05,NO,NO
280440,BD,2022-07-05,NO,NO
280507,BD,2022-07-06,NO,YES
280554,BD,2022-07-06,NO,NO
280860,BD,2022-07-09,NO,YES
281117,BD,2022-07-11,NO,NO
281164,BD,2022-07-11,NO,YES
281242,BD,2022-07-12,NO,NO
281350,BD,2022-07-13,NO,NO
281351,BD,2022-07-13,NO,YES
281511,BD,2022-07-14,NO,NO
281514,BD,2022-07-14,NO,NO
281525,BD,2022-07-14,NO,NO
281658,BD,2022-07-15,NO,NO
281661,BD,2022-07-15,NO,NO
282046,BD,2022-07-19,NO,NO
282073,BD,2022-07-19,NO,NO
282123,BD,2022-07-19,NO,YES
282185,BD,2022-07-20,NO,YES
282314,BD,2022-07-22,NO,NO
282445,BD,2022-07-23,NO,NO
282454,BD,2022-07-24,NO,YES
282513,BD,2022-07-24,NO,NO
282530,BD,2022-07-25,NO,NO
282907,BD,2022-07-28,NO,YES
283037,BD,2022-07-30,NO,NO
283183,BD,2022-07-31,NO,YES
283206,BD,2022-07-31,NO,YES
283324,BD,2022-08-01,NO,NO
283448,BD,2022-08-01,NO,YES
283738,BD,2022-08-03,NO,NO
283739,BD,2022-08-03,NO,YES
283753,BD,2022-08-03,NO,NO
284062,BD,2022-08-05,NO,YES
284340,BD,2022-08-08,NO,NO
284810,BD,2022-08-11,NO,YES
285081,BD,2022-08-12,NO,YES
285444,BD,2022-08-14,NO,YES
285513,BD,2022-08-15,NO,YES
285566,BD,2022-08-15,NO,NO
285590,BD,2022-08-15,NO,NO
286022,BD,2022-08-15,NO,YES
286048,BD,2022-08-15,NO,YES
