student_id,minutes_watched,date_watched
276549,18.6,2022-10-09
276549,22.0,2022-10-10
276549,3.6,2022-10-11
277411,40.6,2022-06-11
278076,0.1,2022-06-16
278710,34.1,2022-06-20
278710,15.6,2022-06-21
278710,13.7,2022-07-20
278710,4.4,2022-07-21
278921,0.5,2022-06-22
279893,0.9,2022-07-01
280133,11.0,2022-07-03
281289,1.6,2022-07-12
281382,4.6,2022-07-13
281987,12.3,2022-07-18
282008,2.0,2022-07-18
282612,45.0,2022-07-27
282612,22.3,2022-07-25
282612,46.6,2022-07-26
282698,39.6,2022-07-27
282698,16.2,2022-07-26
283591,0.9,2022-08-02
284424,7.5,2022-08-08
284909,30.6,2022-08-11
284909,44.7,2022-08-12
285078,56.8,2022-08-12
285078,7.0,2022-08-14
285078,30.8,2022-08-16
285078,13.7,2022-08-17
285078,5.2,2022-08-18
285872,27.6,2022-08-15
285872,14.3,2022-08-18
286049,10.6,2022-08-15
286051,2.7,2022-08-15
286051,0.4,2022-08-16
287080,0.9,2022-08-18
287885,5.9,2022-08-24
288029,63.2,2022-08-25
288810,0.2,2022-08-31
288921,13.0,2022-08-31
288921,55.9,2022-09-08
289307,14.1,2022-09-06
289938,19.2,2022-09-08
289938,0.3,2022-09-09
289938,0.1,2022-10-04
290502,7.0,2022-09-13
290502,14.6,2022-09-15
290502,0.2,2022-09-26
291210,0.3,2022-09-18
291390,0.1,2022-09-20
292531,5.7,2022-09-30
292531,3.0,2022-10-01
292531,95.0,2022-10-03
292531,0.5,2022-10-07
292531,0.3,2022-10-13
293064,23.2,2022-10-03
293064,0.9,2022-10-04
293064,1.0,2022-10-05
293064,23.7,2022-10-06
293064,58.9,2022-10-07
293064,3.4,2022-10-08
293064,1.0,2022-10-12
293835,1.1,2022-10-08
293883,0.4,2022-10-08
293885,0.7,2022-10-09
294321,0.1,2022-10-11
294851,4.2,2022-10-15
294851,0.1,2022-10-17
294871,6.4,2022-10-15
294871,37.0,2022-10-16
294880,0.1,2022-10-16
295185,0.3,2022-10-18
295185,2.1,2022-10-20
259045,2.2,2022-01-25
260200,7.5,2022-07-28
260200,10.7,2022-08-07
260200,35.6,2022-08-09
260200,27.0,2022-08-10
260200,8.0,2022-08-11
260200,9.9,2022-08-17
260200,5.0,2022-01-12
260200,55.9,2022-10-14
260200,67.7,2022-02-03
260200,3.1,2022-02-10
260200,42.6,2022-02-11
260200,11.1,2022-02-12
260200,26.3,2022-02-13
260200,57.8,2022-02-14
260200,91.0,2022-02-15
260200,67.8,2022-02-16
260200,71.1,2022-02-17
260200,4.5,2022-02-18
260200,50.6,2022-02-21
260200,69.1,2022-02-22
260200,58.4,2022-02-24
260200,6.7,2022-03-01
260200,28.9,2022-03-15
260200,28.0,2022-04-16
260200,38.0,2022-04-17
260200,30.4,2022-04-18
260200,46.9,2022-04-19
260200,25.3,2022-05-04
260200,84.8,2022-05-05
260200,85.9,2022-05-06
260200,54.2,2022-05-07
260200,24.3,2022-05-08
260200,14.5,2022-05-09
260200,17.3,2022-07-12
264118,6.3,2022-02-18
264118,6.4,2022-02-20
264118,10.8,2022-02-25
264118,18.3,2022-02-27
264118,31.1,2022-02-28
264118,28.6,2022-03-10
264417,4.2,2022-02-21
264417,5.3,2022-03-24
265280,0.3,2022-09-27
265280,0.1,2022-02-27
265280,4.7,2022-02-28
267311,3.8,2022-03-14
267311,0.1,2022-03-19
267689,6.7,2022-03-18
267689,17.5,2022-03-22
268516,8.5,2022-03-24
268516,11.5,2022-03-27
268516,11.7,2022-03-28
268516,100.7,2022-03-30
268516,106.0,2022-03-31
268516,84.1,2022-04-01
268516,23.2,2022-04-02
268516,10.8,2022-04-03
268516,106.1,2022-04-04
268516,67.3,2022-04-05
268516,20.4,2022-04-07
268516,109.2,2022-04-08
268516,13.3,2022-04-09
268516,29.9,2022-04-16
268516,105.2,2022-04-20
268516,6.1,2022-04-22
268516,2.2,2022-04-25
268516,5.8,2022-04-26
268516,64.7,2022-05-11
268516,21.7,2022-05-12
268516,49.2,2022-05-15
268516,34.2,2022-05-19
268516,23.5,2022-05-23
268516,108.6,2022-05-24
268516,84.5,2022-05-25
268516,76.3,2022-06-21
268516,23.6,2022-06-22
268516,7.8,2022-06-23
268516,31.3,2022-06-24
268516,154.8,2022-06-29
268516,5.7,2022-06-30
268516,23.6,2022-07-01
271986,37.7,2022-04-27
283491,16.5,2022-08-01
284731,3.2,2022-08-10
284731,35.0,2022-08-11
284763,13.3,2022-08-10
285283,1.8,2022-08-13
285283,43.1,2022-08-14
285283,102.2,2022-08-15
285283,58.3,2022-08-16
285283,14.3,2022-08-18
285283,7.6,2022-08-20
285283,12.0,2022-08-29
285283,2.0,2022-10-02
285819,2.8,2022-08-15
285819,5.9,2022-08-16
286074,2.4,2022-08-15
289113,16.4,2022-09-02
289485,28.2,2022-09-05
289594,23.5,2022-09-06
290381,69.8,2022-09-12
290593,11.3,2022-09-13
290727,0.1,2022-09-14
292791,0.7,2022-10-01
293008,31.6,2022-10-02
294058,0.6,2022-10-10
294058,0.2,2022-10-18
294273,1.8,2022-10-11
294273,17.9,2022-10-13
294273,74.0,2022-10-14
294273,49.6,2022-10-15
294273,27.4,2022-10-16
294273,59.6,2022-10-17
294273,74.4,2022-10-18
294273,112.9,2022-10-19
294273,82.5,2022-10-20
294382,0.1,2022-10-12
294865,1.3,2022-10-15
294948,30.9,2022-10-16
294948,11.1,2022-10-17
295136,0.1,2022-10-18
295206,38.8,2022-10-19
295236,6.1,2022-10-18
259059,4.3,2022-01-03
259101,1.6,2022-01-03
259101,0.3,2022-02-01
259213,1.4,2022-01-04
259283,3.1,2022-01-04
259283,17.8,2022-01-05
259283,20.3,2022-01-07
259283,46.4,2022-01-08
259283,38.5,2022-01-09
259283,54.9,2022-01-10
259283,35.1,2022-01-11
259283,40.9,2022-01-12
259283,29.3,2022-01-13
259283,36.0,2022-01-14
259283,12.2,2022-01-15
259283,37.0,2022-01-17
259283,10.6,2022-01-19
259283,55.3,2022-01-20
259283,27.8,2022-01-21
259283,33.3,2022-01-22
259283,27.6,2022-01-23
259283,26.6,2022-01-24
259283,86.1,2022-01-25
259283,33.7,2022-01-26
259283,1.5,2022-10-12
259283,10.4,2022-01-30
259283,2.5,2022-01-31
259283,0.9,2022-02-01
259283,51.2,2022-02-02
259283,0.7,2022-02-04
259283,16.3,2022-02-06
259283,28.1,2022-02-07
259283,43.4,2022-02-08
259283,54.2,2022-02-09
259283,44.4,2022-02-11
259283,5.5,2022-02-12
259283,22.4,2022-02-13
259283,14.9,2022-02-15
259283,9.0,2022-02-18
259283,1.3,2022-02-19
259283,0.8,2022-02-20
259283,0.5,2022-02-22
259283,39.9,2022-02-25
259283,15.0,2022-02-26
259283,3.0,2022-03-05
259283,1.8,2022-03-06
259283,0.8,2022-03-07
259283,5.2,2022-03-09
259283,2.9,2022-03-17
259283,0.1,2022-03-18
259283,4.7,2022-03-19
259283,4.4,2022-03-23
259283,2.2,2022-03-25
259283,1.7,2022-03-26
259283,11.3,2022-03-30
259283,4.7,2022-03-31
259283,29.9,2022-04-02
259283,42.8,2022-04-03
259283,35.2,2022-04-05
259283,8.2,2022-04-06
259283,10.8,2022-04-07
259283,20.5,2022-04-10
259283,35.3,2022-04-11
259283,71.6,2022-04-12
259283,1.4,2022-04-13
259283,30.2,2022-04-14
259283,2.4,2022-04-16
259283,1.1,2022-04-17
259283,17.2,2022-04-24
259283,8.3,2022-04-25
259283,50.0,2022-04-26
259283,26.0,2022-04-27
259283,6.4,2022-04-28
259283,21.7,2022-04-29
259283,15.8,2022-04-30
259283,2.2,2022-05-01
259283,9.5,2022-05-08
259283,30.4,2022-05-10
259283,3.5,2022-05-12
259283,2.6,2022-05-16
259283,3.6,2022-05-17
259283,0.7,2022-05-18
259283,4.5,2022-05-19
259283,13.6,2022-05-20
259283,7.3,2022-05-26
259283,0.2,2022-06-05
259283,24.7,2022-06-06
259283,8.5,2022-06-09
259283,0.2,2022-06-14
259283,7.6,2022-06-15
259283,2.3,2022-06-21
259283,8.5,2022-06-30
259283,29.0,2022-07-01
259283,8.1,2022-07-02
259283,25.7,2022-07-03
259283,12.1,2022-07-04
259283,11.3,2022-07-05
259283,0.4,2022-07-06
259283,10.8,2022-07-07
259283,29.8,2022-07-08
259283,6.2,2022-07-09
259283,12.6,2022-07-14
259283,0.9,2022-07-15
259283,7.7,2022-07-17
259283,16.0,2022-07-21
259283,2.0,2022-07-24
259307,0.7,2022-01-05
259307,2.5,2022-01-07
259435,35.2,2022-01-06
259435,8.1,2022-01-13
259443,0.1,2022-01-06
259549,37.9,2022-09-09
259549,59.4,2022-01-08
259549,0.2,2022-01-18
259549,1.8,2022-01-25
259549,152.4,2022-01-26
259549,0.8,2022-02-01
259549,242.6,2022-02-06
259549,68.7,2022-02-07
259549,42.1,2022-02-08
259549,66.5,2022-02-09
259549,11.4,2022-02-11
259549,8.4,2022-03-20
259549,0.1,2022-04-13
259549,0.1,2022-06-22
259549,0.8,2022-07-01
259682,68.6,2022-01-08
259684,5.5,2022-01-08
259684,11.0,2022-01-21
259684,0.1,2022-02-02
259684,8.5,2022-02-03
259684,30.0,2022-02-05
259684,29.4,2022-02-12
259684,13.9,2022-02-14
259684,1.0,2022-02-15
259684,11.6,2022-02-18
259684,1.5,2022-02-19
259684,76.2,2022-02-21
259684,0.1,2022-02-22
259767,104.6,2022-07-27
259767,70.3,2022-07-28
259767,11.8,2022-07-29
259767,9.5,2022-07-30
259767,11.6,2022-07-31
259767,36.6,2022-01-09
259767,15.3,2022-01-10
259767,0.1,2022-09-23
259767,22.4,2022-01-12
259767,35.4,2022-01-14
259767,15.3,2022-01-16
259767,29.7,2022-01-17
259767,156.3,2022-01-18
259767,15.9,2022-01-19
259767,19.6,2022-01-20
259767,39.1,2022-01-21
259767,9.7,2022-01-22
259767,13.9,2022-01-23
259767,10.6,2022-01-24
259767,8.2,2022-01-25
259767,37.1,2022-01-26
259767,44.7,2022-01-28
259767,0.1,2022-10-13
259767,29.6,2022-01-31
259767,9.0,2022-10-14
259767,58.7,2022-02-01
259767,48.7,2022-02-02
259767,27.5,2022-02-03
259767,4.3,2022-10-17
259767,16.1,2022-02-04
259767,8.2,2022-02-05
259767,12.9,2022-02-06
259767,18.4,2022-02-07
259767,5.0,2022-02-08
259767,26.9,2022-02-09
259767,27.5,2022-02-10
259767,11.6,2022-02-11
259767,40.5,2022-02-12
259767,33.1,2022-02-14
259767,44.1,2022-02-16
259767,32.3,2022-02-18
259767,24.9,2022-02-19
259767,16.1,2022-02-20
259767,18.7,2022-02-21
259767,8.8,2022-02-23
259767,15.8,2022-03-01
259767,47.1,2022-03-02
259767,33.1,2022-03-03
259767,26.4,2022-03-04
259767,14.2,2022-03-05
259767,15.9,2022-03-07
259767,20.9,2022-03-08
259767,57.1,2022-03-09
259767,36.5,2022-03-10
259767,55.3,2022-04-02
259767,35.7,2022-04-03
259767,39.8,2022-04-04
259767,56.6,2022-04-05
259767,15.8,2022-04-06
259767,14.6,2022-04-07
259767,9.1,2022-04-08
259767,5.4,2022-04-09
259767,22.8,2022-04-10
259767,13.2,2022-04-11
259767,25.9,2022-04-12
259767,8.7,2022-04-13
259767,3.6,2022-04-15
259767,38.7,2022-04-16
259767,3.3,2022-04-17
259767,19.9,2022-04-18
259767,3.7,2022-04-19
259767,44.8,2022-04-20
259767,2.8,2022-04-21
259767,4.3,2022-04-22
259767,30.7,2022-04-23
259767,60.1,2022-04-25
259767,48.7,2022-04-26
259767,48.9,2022-04-27
259767,3.9,2022-04-28
259767,33.8,2022-04-29
259767,43.8,2022-04-30
259767,58.1,2022-05-04
259767,88.3,2022-05-17
259767,75.5,2022-05-20
259767,110.6,2022-05-21
259767,71.1,2022-05-23
259767,69.3,2022-05-24
259767,24.3,2022-05-25
259767,15.8,2022-05-28
259767,18.5,2022-06-06
259767,39.0,2022-06-07
259767,37.7,2022-06-08
259767,79.9,2022-06-10
259767,61.6,2022-06-12
259767,97.5,2022-06-14
259767,57.8,2022-06-15
259767,49.7,2022-06-17
259767,10.8,2022-06-18
259767,17.8,2022-06-19
259767,89.2,2022-06-21
259767,29.2,2022-06-22
259767,58.2,2022-06-23
259767,43.0,2022-06-24
259767,18.1,2022-06-25
259767,68.1,2022-06-27
259767,14.5,2022-06-29
259767,33.0,2022-07-01
259767,20.3,2022-07-10
259767,29.0,2022-07-11
259767,79.7,2022-07-21
259767,40.0,2022-07-23
259767,47.0,2022-07-25
259767,69.7,2022-07-26
259796,15.9,2022-01-10
259983,57.2,2022-01-11
259983,62.9,2022-01-12
259983,17.7,2022-03-27
259983,26.9,2022-07-17
259983,46.3,2022-07-18
260126,37.4,2022-09-22
260126,14.7,2022-09-24
260126,57.7,2022-01-12
260126,55.7,2022-01-13
260126,73.1,2022-01-14
260126,2.1,2022-01-17
260126,91.2,2022-01-18
260126,128.7,2022-01-19
260126,25.6,2022-10-02
260126,23.6,2022-01-20
260126,103.8,2022-01-21
260126,1.5,2022-01-22
260126,70.6,2022-01-24
260126,72.6,2022-01-25
260126,124.0,2022-01-26
260126,18.6,2022-10-09
260126,111.1,2022-01-27
260126,69.6,2022-01-28
260126,78.9,2022-01-31
260126,164.1,2022-02-01
260126,33.2,2022-02-02
260126,122.7,2022-02-03
260126,41.2,2022-02-07
260126,14.2,2022-02-08
260126,65.5,2022-02-09
260126,38.0,2022-02-10
260126,32.1,2022-02-14
260126,14.4,2022-06-19
260390,18.0,2022-01-14
260709,21.7,2022-01-17
260773,45.2,2022-01-17
260773,16.8,2022-01-18
260859,37.4,2022-01-19
260859,88.3,2022-02-06
260859,9.4,2022-02-09
261219,6.9,2022-01-24
261227,6.9,2022-01-23
261227,24.6,2022-03-12
261227,109.8,2022-03-13
261227,27.8,2022-03-14
261323,34.9,2022-01-23
261323,39.7,2022-01-31
261323,11.6,2022-02-04
261323,26.8,2022-02-14
261323,23.9,2022-02-22
261323,1.1,2022-02-25
261323,41.7,2022-02-28
261323,8.7,2022-03-01
261323,11.7,2022-03-06
261323,30.0,2022-03-08
261323,0.1,2022-03-15
261323,2.0,2022-03-21
261323,12.0,2022-03-28
261323,12.2,2022-03-30
261323,20.3,2022-05-21
261323,30.3,2022-05-26
261323,46.1,2022-06-22
261323,11.6,2022-06-23
261408,13.1,2022-08-15
261408,1.2,2022-08-23
261408,3.5,2022-09-27
261408,5.0,2022-01-24
261408,2.6,2022-01-25
261408,91.4,2022-10-13
261408,28.4,2022-10-14
261408,8.4,2022-10-15
261408,19.4,2022-10-19
261408,0.2,2022-02-14
261408,0.6,2022-02-16
261408,16.8,2022-02-17
261408,0.5,2022-03-22
261408,2.9,2022-03-23
261408,23.8,2022-03-30
261408,5.3,2022-04-11
261408,0.3,2022-05-15
261408,27.6,2022-06-09
261408,0.9,2022-06-10
261408,20.4,2022-06-21
261511,5.0,2022-01-25
261637,10.4,2022-01-26
261735,2.0,2022-08-21
261735,10.9,2022-08-29
261735,9.0,2022-08-30
261735,11.8,2022-09-05
261735,8.9,2022-09-06
261735,17.3,2022-09-07
261735,0.3,2022-09-08
261735,10.0,2022-09-09
261735,1.6,2022-09-11
261735,28.4,2022-09-13
261735,23.9,2022-09-14
261735,1.4,2022-09-20
261735,17.8,2022-09-25
261735,6.5,2022-10-04
261735,2.9,2022-10-05
261735,20.6,2022-10-06
261735,24.6,2022-10-07
261735,12.4,2022-10-08
261735,20.8,2022-10-10
261735,2.9,2022-10-11
261735,5.5,2022-10-12
261735,6.7,2022-10-14
261735,2.4,2022-04-01
261735,8.8,2022-04-18
261735,28.7,2022-04-19
261735,4.6,2022-04-21
261735,28.9,2022-04-22
261735,21.9,2022-04-24
261735,52.8,2022-04-25
261735,29.6,2022-04-26
261735,13.9,2022-04-28
261735,43.5,2022-04-29
261735,23.5,2022-04-30
261735,12.2,2022-05-02
261735,13.2,2022-05-05
261735,22.4,2022-05-09
261735,11.4,2022-05-12
261735,3.5,2022-05-16
261735,40.8,2022-05-24
261735,14.2,2022-05-27
261735,0.3,2022-05-28
261735,21.1,2022-05-29
261735,21.9,2022-05-30
261735,16.1,2022-05-31
261735,16.3,2022-06-07
261735,9.6,2022-06-08
261735,15.2,2022-06-09
261735,5.7,2022-06-10
261735,9.9,2022-06-11
261735,11.2,2022-06-12
261735,16.3,2022-06-13
261735,13.1,2022-06-14
261735,7.9,2022-06-15
261735,25.9,2022-06-27
261735,0.6,2022-06-28
261735,18.5,2022-06-30
261735,58.4,2022-07-01
261735,6.7,2022-07-02
261735,13.8,2022-07-03
261735,19.2,2022-07-05
261735,21.8,2022-07-06
261735,5.0,2022-07-07
261735,15.3,2022-07-08
261735,10.2,2022-07-12
261735,15.2,2022-07-14
261800,11.1,2022-01-28
262204,8.9,2022-02-02
262412,25.1,2022-09-22
262412,36.5,2022-09-25
262412,33.9,2022-09-26
262412,10.3,2022-09-27
262412,22.5,2022-09-28
262412,36.2,2022-10-09
262412,20.4,2022-10-10
262412,15.1,2022-10-12
262412,20.5,2022-10-18
262412,40.5,2022-02-22
262412,158.0,2022-02-23
262412,140.5,2022-02-24
262412,62.1,2022-02-25
262412,69.6,2022-02-26
262412,35.7,2022-02-28
262412,145.1,2022-03-01
262412,55.5,2022-03-06
262412,12.5,2022-03-07
262412,82.4,2022-03-08
262412,55.1,2022-03-09
262412,6.4,2022-03-16
262412,4.2,2022-03-21
262412,65.2,2022-03-22
262412,67.2,2022-03-23
262412,21.2,2022-03-25
262412,18.4,2022-04-11
262412,0.7,2022-04-12
262412,26.3,2022-04-19
262412,3.5,2022-05-10
262412,35.4,2022-05-24
262412,98.5,2022-05-25
262412,8.2,2022-05-26
262412,197.0,2022-05-27
262412,71.9,2022-05-28
262412,25.4,2022-06-13
262412,64.3,2022-06-14
262412,71.4,2022-06-15
262412,66.7,2022-06-16
262490,1.4,2022-02-03
262739,4.1,2022-02-05
262739,4.0,2022-02-07
262739,31.7,2022-02-08
262739,12.3,2022-02-09
262739,19.9,2022-02-16
262739,16.4,2022-02-18
262739,1.3,2022-02-20
262739,4.4,2022-02-21
262843,6.7,2022-02-06
262843,11.4,2022-03-15
262870,25.1,2022-02-06
262870,21.7,2022-02-07
262870,3.5,2022-02-08
262870,13.8,2022-02-10
262870,32.2,2022-02-11
262870,24.7,2022-02-21
262870,36.8,2022-02-28
262870,10.5,2022-03-01
262870,0.6,2022-03-02
262870,119.4,2022-03-12
262870,3.1,2022-06-27
263027,31.4,2022-02-08
263027,12.4,2022-02-09
263482,10.9,2022-02-13
263482,0.5,2022-02-19
263482,0.6,2022-03-30
263482,25.9,2022-04-05
263482,22.5,2022-05-08
263482,11.3,2022-05-14
263482,1.1,2022-05-16
263488,1.8,2022-02-13
263580,4.7,2022-02-14
263692,19.8,2022-02-15
263692,33.7,2022-02-24
263933,10.5,2022-02-17
263933,4.5,2022-04-19
264030,0.4,2022-02-17
264572,9.7,2022-10-10
264572,40.9,2022-02-22
264572,35.5,2022-02-25
264572,40.9,2022-02-26
264572,36.9,2022-02-27
264572,29.2,2022-02-28
264572,4.2,2022-03-01
264572,41.2,2022-03-02
264572,35.0,2022-03-05
264572,30.2,2022-03-06
264572,1.8,2022-03-07
264572,69.4,2022-03-08
264572,171.1,2022-03-09
264572,193.1,2022-03-10
264572,49.7,2022-03-11
264572,38.3,2022-03-12
264572,27.8,2022-03-13
264572,0.2,2022-03-19
264572,20.8,2022-03-29
264575,0.3,2022-02-22
264677,83.1,2022-02-23
264677,41.4,2022-02-26
264811,28.8,2022-03-01
265300,1.2,2022-02-28
265697,0.1,2022-03-03
265697,23.7,2022-03-21
265799,5.7,2022-03-03
266023,22.6,2022-03-06
266123,17.7,2022-03-06
266123,27.0,2022-03-07
266123,0.6,2022-04-02
266125,4.6,2022-03-07
266125,4.6,2022-03-16
266125,14.9,2022-03-20
266142,1.0,2022-03-07
266178,0.1,2022-08-03
266178,0.3,2022-08-24
266178,1.0,2022-03-07
266299,59.6,2022-03-07
266314,0.3,2022-03-08
266314,1.7,2022-07-22
266514,0.8,2022-03-09
266820,20.5,2022-03-16
267102,31.8,2022-03-13
267254,10.0,2022-03-14
267301,3.8,2022-03-14
267493,0.3,2022-03-16
267700,5.2,2022-03-17
267778,162.6,2022-03-18
267778,60.0,2022-03-19
267778,10.7,2022-03-20
267778,32.6,2022-03-23
267778,6.0,2022-04-11
267825,27.1,2022-03-18
267825,15.6,2022-03-19
267919,59.7,2022-03-19
267919,26.1,2022-04-03
267919,5.7,2022-04-09
267919,10.0,2022-04-24
267919,3.8,2022-04-26
267919,26.2,2022-05-01
267919,0.4,2022-05-06
267919,14.2,2022-05-07
267919,22.0,2022-05-14
267919,41.4,2022-05-22
267919,42.8,2022-05-23
267919,83.5,2022-05-27
267919,24.7,2022-06-01
268352,14.2,2022-03-22
268352,108.0,2022-03-23
268352,40.0,2022-03-24
268352,0.8,2022-03-26
268352,75.4,2022-03-27
268352,30.8,2022-03-28
268352,104.3,2022-03-29
268352,19.0,2022-03-30
268352,90.6,2022-03-31
268352,70.3,2022-04-02
268352,53.1,2022-04-04
268352,43.9,2022-04-05
268352,11.1,2022-04-06
268352,51.3,2022-04-07
268352,26.4,2022-04-09
268352,57.8,2022-04-12
268352,69.5,2022-04-13
268352,11.1,2022-04-15
268352,8.2,2022-04-17
268352,31.5,2022-04-28
268352,1.7,2022-05-24
268376,5.8,2022-03-23
268465,5.0,2022-09-17
268465,15.0,2022-09-26
268465,22.8,2022-10-12
268465,4.6,2022-10-20
268465,32.3,2022-03-24
268465,11.4,2022-03-25
268465,7.7,2022-03-26
268465,16.3,2022-04-03
268465,29.3,2022-04-04
268465,30.2,2022-04-05
268465,16.6,2022-04-23
268465,39.2,2022-04-30
268465,13.5,2022-05-01
268465,44.3,2022-05-12
268465,0.8,2022-05-13
268465,42.3,2022-05-18
268465,4.1,2022-05-24
268940,129.1,2022-03-30
268940,33.4,2022-03-31
268940,302.3,2022-04-01
268940,131.0,2022-04-02
268940,70.4,2022-04-03
268940,23.7,2022-04-04
268940,93.3,2022-04-05
268940,103.7,2022-04-06
268940,28.1,2022-04-07
268940,95.3,2022-04-08
268953,0.4,2022-03-30
269190,0.1,2022-04-01
269247,0.5,2022-04-01
269293,1.2,2022-05-31
269450,36.7,2022-05-10
269459,5.7,2022-04-03
269552,0.2,2022-04-04
269676,18.7,2022-04-05
269812,0.1,2022-04-06
269812,2.8,2022-05-02
269886,16.2,2022-04-07
269886,9.9,2022-04-08
269886,18.5,2022-04-23
269920,19.3,2022-04-07
270152,0.5,2022-04-08
270292,38.0,2022-04-11
270292,31.0,2022-04-26
270292,21.1,2022-05-21
270292,1.2,2022-06-08
270468,6.6,2022-04-15
270496,80.8,2022-04-12
270496,1.0,2022-04-13
270734,17.6,2022-04-13
270779,0.4,2022-04-16
270889,1.2,2022-04-15
270889,5.4,2022-04-17
271160,0.7,2022-04-18
271220,137.2,2022-04-19
271220,9.5,2022-04-22
271220,9.8,2022-05-01
271220,35.3,2022-05-02
271349,17.5,2022-04-20
271454,47.0,2022-04-22
271454,3.3,2022-04-24
271670,32.7,2022-04-23
271670,50.1,2022-04-25
271670,97.3,2022-04-27
271670,75.7,2022-04-28
271670,9.8,2022-05-16
271670,1.8,2022-06-13
271670,0.3,2022-06-14
271993,2.3,2022-04-26
272068,0.4,2022-09-29
272068,0.1,2022-06-25
272068,0.5,2022-06-28
272068,0.4,2022-06-29
272068,11.2,2022-07-07
272068,0.6,2022-07-16
272068,0.9,2022-07-26
272235,11.8,2022-07-01
272320,61.3,2022-08-11
272320,116.5,2022-08-13
272320,39.1,2022-08-14
272320,89.9,2022-05-27
272320,76.4,2022-05-30
272320,23.3,2022-05-31
272320,98.8,2022-06-01
272329,13.1,2022-04-29
272329,4.6,2022-05-04
272584,6.9,2022-06-29
272726,3.1,2022-05-03
272741,0.1,2022-05-03
272741,0.5,2022-05-11
272813,0.6,2022-05-04
272859,8.0,2022-06-25
272900,2.8,2022-05-05
272984,33.6,2022-05-06
273007,0.3,2022-05-07
273007,23.2,2022-05-11
273179,46.0,2022-05-08
273246,44.5,2022-05-09
273544,20.0,2022-05-11
273544,29.3,2022-05-12
273544,107.6,2022-05-19
273544,39.7,2022-05-20
273544,3.3,2022-05-21
273544,48.4,2022-05-26
273544,4.9,2022-05-27
273544,12.9,2022-05-31
273631,1.0,2022-05-12
273979,4.7,2022-05-15
274087,67.0,2022-05-16
274087,4.0,2022-05-30
274087,16.0,2022-06-24
274087,2.9,2022-06-25
274087,55.5,2022-06-26
274087,37.8,2022-06-29
274087,7.0,2022-06-30
274087,7.6,2022-07-01
274087,25.1,2022-07-05
274087,18.6,2022-07-06
274087,55.2,2022-07-10
274087,3.0,2022-07-11
274090,48.6,2022-05-16
274109,13.7,2022-05-16
274197,5.2,2022-05-17
274197,3.2,2022-05-18
274291,15.4,2022-05-18
274309,6.6,2022-05-18
274399,12.8,2022-05-19
274415,0.1,2022-05-19
274495,23.4,2022-05-19
274495,8.5,2022-05-30
274526,4.9,2022-05-20
274726,34.6,2022-05-31
274726,14.6,2022-06-01
274785,10.4,2022-06-24
274785,2.1,2022-07-20
274880,19.1,2022-06-18
274880,4.8,2022-06-29
274880,34.9,2022-06-30
274880,148.5,2022-07-01
274880,32.8,2022-07-02
274880,48.1,2022-07-03
274895,26.0,2022-06-15
274895,0.1,2022-07-13
274980,2.6,2022-05-25
274985,29.5,2022-06-14
274985,4.1,2022-06-19
274985,38.1,2022-06-21
275243,17.6,2022-05-28
275496,4.5,2022-05-31
275496,5.4,2022-06-06
275664,44.8,2022-06-01
275682,2.3,2022-06-04
275682,4.8,2022-06-06
275682,6.7,2022-07-02
275682,15.7,2022-07-04
275682,8.1,2022-07-05
275843,4.3,2022-06-02
276495,0.1,2022-07-18
276510,7.5,2022-07-27
276510,21.9,2022-07-28
276510,33.2,2022-07-29
276510,57.2,2022-07-30
276510,22.2,2022-07-31
276510,28.4,2022-08-19
276510,41.2,2022-08-20
276510,30.8,2022-08-22
276510,7.6,2022-08-23
276510,11.1,2022-08-24
276510,61.8,2022-08-26
276510,74.2,2022-08-29
276510,22.0,2022-09-02
276510,126.0,2022-09-03
276510,0.1,2022-09-08
276510,4.5,2022-09-14
276510,28.4,2022-09-17
276510,12.0,2022-09-21
276510,33.6,2022-09-23
276510,5.6,2022-09-24
276510,1.9,2022-09-27
276510,0.2,2022-10-07
276510,40.8,2022-06-04
276510,34.8,2022-06-05
276510,15.6,2022-06-06
276510,0.3,2022-06-07
276510,60.7,2022-06-11
276510,31.5,2022-06-12
276510,0.1,2022-06-13
276510,41.2,2022-06-20
276510,5.4,2022-06-21
276510,33.9,2022-06-27
276510,2.9,2022-06-28
276510,2.5,2022-07-01
276510,35.3,2022-07-02
276510,2.0,2022-07-04
276510,16.6,2022-07-14
276510,7.8,2022-07-15
276510,72.8,2022-07-22
276510,32.4,2022-07-25
276510,14.6,2022-07-26
276598,9.6,2022-08-28
276598,0.1,2022-09-15
276598,5.4,2022-09-19
276598,11.6,2022-09-26
276598,15.4,2022-09-27
276598,33.1,2022-09-29
276598,10.1,2022-09-30
276598,16.4,2022-10-04
276598,10.2,2022-10-05
276598,6.3,2022-10-14
276598,6.1,2022-10-16
276598,23.0,2022-10-17
276598,35.1,2022-06-05
276598,2.3,2022-06-11
276598,11.9,2022-06-13
276598,40.5,2022-06-23
276598,53.7,2022-06-24
